# road_sins_raw.tsv - MACHINE OUTPUT of research\road_sins_parse.ps1 (T849, I141, R139)
# Regenerate: road_table_cache.ps1 then road_sins_parse.ps1. Do NOT hand-edit.
# tid<TAB>book<TAB>pag_impressa<TAB>titulo_da_tabela<TAB>score<TAB>minimum_wrongdoing<TAB>rationale
# UNMAPPED to a picker name on purpose: the name<->table map is road_sins_map.tsv, by hand (I142b).
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	7	Causing harm to a pious person	God protects the innocent.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	6	Feeding from an innocent without permission	Corruption of the innocent is a grave sin.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	5	Blasphemy or heresy in word or act	Blasphemy is a sin against God.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	4	Murder of innocents	Thou shalt not kill, sayeth the Lord.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	3	Worshiping false idols	Thou shalt not have any other god before me.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	2	Aiding demons or supernatural evil	It is the duty of the righteous to smite the wicked.
da:120:2	da	120	THE PATH OF CHRIST (CHRISTIANITY)	1	Failing to spread the Gospel of Christ DERECH CHAIM - THE PATH OF LIFE ( JUDAISM)	It is the duty of all Christians to spread the good news of our Lord
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	10	Failing to honor your elders	Say not to them a word of contempt but address them in terms of honor.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	9	Failing to care for the defenseless	All power is a gift from God.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	8	Being dishonest or unfair in your dealings with others	Give full measure for measure and weigh with a balance that is straight.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	7	Breaking a promise	Every covenant will be inquired into on the Day of Reckoning.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	6	Boastfulness or arrogance	Successful are those who humble themselves in prayers.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	5	Feeding from a non-Muslim	He hath forbidden that which has been immolated to any other god.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	4	Killing unjustly	Nor take life — which Allah has made sacred — for unjust cause.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	3	Acknowledging any god but Allah (and Muhammad is His Prophet)	Take not with Allah another object of worship.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	2	Breaking the unity of Islam	You Muslims are the best nation brought out for Mankind.
da:121:1	da	121	THE PATH OF THE PROPHET (ISLAM)	1	Failing to submit to the will of Allah as revealed through his Prophet and revelation	God alone possesses all power and glory.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	10	Selfish thoughts	If it can be thought, it can be done.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	9	Minor selfish acts	Putting oneself first lets the Beast in.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	8	Injury to another	Accidental or not, there is still blood on your hands.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	7	Theft	Only an animal takes without thought of consequence
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	6	Accidental violation of another	Humanity is a shared condition, his suffering is your own.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	5	Wanton destruction	Are you a person or an animal?
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	4	Impassioned violation of another	Passion behind violence is the whispering of the Beast.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	3	Planned violation of another	To be so cold is to reject the warmth of humanity.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	2	Casual violation of another	Even wild animals know better.
da:123:1	da	123	HIERARCHY OF SINS AGAINST THE SOUL	1	The most monstrous, vile acts	Are you a person or a monster?
da:123:2	da	123	you must enrich a downtrodden child’s life to give your	10	Allowing yourself to think or act as a vampire	
da:123:2	da	123	you must enrich a downtrodden child’s life to give your	7	Knowingly letting a human suffer	
da:123:2	da	123	you must enrich a downtrodden child’s life to give your	1	Spending a night without human contact the 123	
da:124:1	da	124	would squander the herd, or treat their keep like animals	7	Accidental destruction of public property	
da:124:1	da	124	would squander the herd, or treat their keep like animals	4	Theft	
da:124:1	da	124	would squander the herd, or treat their keep like animals	1	Genocide or any action that ends a community’s ability to grow and thrive	
da:125:1	da	125	enemies and defend his lands. As such, Luminaries strive to	10	Staying any place that is not furthering you along your journey	
da:125:1	da	125	enemies and defend his lands. As such, Luminaries strive to	7	Any act that will prevent a Cainite from following the journey you have begun. expected to defer to those of higher station while aspiring	
da:125:1	da	125	enemies and defend his lands. As such, Luminaries strive to	1	Letting true darkness in, to squelch the light. Accepting Evil. and respect. Luminaries know that a leader is only as	
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	10	Forgoing your duty	Those who do not maintain responsibilities often lose them.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	9	Treating a peer with disrespect	Respect must be given to earn it from others.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	8	Placing personal desires over duty	A leader must do what is best for the many, not the one.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	7	Treating an inferior as an equal	Everyone should know their place, including you.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	6	Killing without purpose	Displays of power should inspire fear or respect.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	5	Showing weakness in front of inferiors	A leader must be strong at all times.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	4	Failing to answer a challenge to your honor	Honor and reputation are everything.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	3	Treating your superior with disrespect	Superiors must be given the respect they are due.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	2	Breaking your word or oath	Your word is your honor. If you have no honor, you have no worth.
da:126:1	da	126	HIERARCHY OF SINS AGAINST KINGSHIP	1	Giving in to your Beast, such as frenzy	If you cannot control yourself, how can you control others?
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	10	Neglecting your duty for any reason	Duty must come first.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	9	Dishonorable acts (deceit, murder, etc.)	Your honor is the most important thing.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	8	Treating another with disrespect	Respect must be given to earn it from others.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	7	Behaving in an unjust manner	It is your duty to uphold justice.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	6	Failing to come to the aid of another	It is your duty to protect the weak.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	5	Treating your superior with disrespect	Superiors must be given the respect they are due.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	4	Placing personal desires over duty	Selfish thoughts have no place in a Paladin’s heart.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	3	Failing to answer a challenge to your honor	Honor and reputation are everything.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	2	Breaking your word	Your word is your honor. If you have no honor, you have no worth.
da:127:1	da	127	HIERARCHY OF SINS AGAINST CHIVALRY	1	Breaking a sworn oath	Oaths of fealty are what make civilized society.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	10	Neglecting your duty for any reason	Duty must come first.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	9	Breaking the law	You must uphold the law at all costs.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	8	Treating another with disrespect	Respect must be given to earn it from others.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	7	Behaving in an unjust manner	It is your duty to uphold justice.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	6	Killing without purpose	Displays of power should inspire fear or respect.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	5	Failing to come to the aid of another	To gain power, you must first gather goodwill.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	4	Treating your superior with disrespect	Superiors must be given the respect they are due.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	3	Failing to uphold the law	It is your duty to uphold the law not matter the price.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	2	Breaking your word or oath	Your word is your honor. If you have no honor, you have no worth.
da:127:2	da	127	HIERARCHY OF SINS AGAINST DAENA	1	Giving into your Beast, such as frenzy	If you cannot control yourself, how can you control others? The road of kings 127
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	10	Failing to recognize the divine	Your power comes from the divine will.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	9	Forgoing your duty	Those who do not maintain responsibilities often lose them.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	8	Treating another with disrespect	Respect must be given to earn it from others.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	7	Treating an inferior as an equal	You are a god; you must not forget this.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	6	Placing personal desires over duty	A leader must do what is best for the many, not the one.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	5	Failing to seize power when the chance arises	You must prove to the divine that you deserve its blessing.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	4	Failing to answer a challenge to your honor.	True gods smite their detractors.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	3	Killing without purpose	It is your divine duty to protect your worshippers, not kill them.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	2	Breaking your word or oath	Your word is your honor. If you have no honor, you have no worth.
da:127:3	da	127	HIERARCHY OF SINS AGAINST DEVARAJA	1	Giving into your Beast, such as frenzy	If you cannot control yourself, how can you accept the divine?
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	10	Feeding immediately when hungry	There is a lesson in every denial, and there is control in self-denial.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	9	Joining a system created by those with no wisdom	Live outside their lies.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	8	Ignoring one of Lilith’s faces	Wherever you go, the Dark Mother has left messages for you. Read their myths and show them where Lilith lives.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	7	Rejecting the suffering of others or dismissing it	Teach whenever the opportunity presents itself, even if you think the lessons learned would be beneath you.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	6	Cruelty for its own sake	As a teacher, you must craft your lessons. Petty abuses are beneath you. The pain you inflict must be divine.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	5	Stealing great learning and claiming it as your own	If you did not discover the wisdom yourself, you have no rights claiming it or authority based on it.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	4	Destroying a thinking being	They can neither learn from you nor teach you if they have been destroyed.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	3	Not seeking out the teachings of Lilith	Turn over the leaf, split the wood, and find her secrets wherever they hide.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	2	Getting between someone and a valuable lesson	Better to pull the stars from the heavens than to rob someone of moments of true gnosis.
da:130:1	da	130	HIERARCHY OF SINS AGAINST WHO YOU ARE	1	Shunning pain	The harder it is, the more rewarding the growth.
da:130:2	da	130	Wisdom can be written down and taught as well as it can	9	Joining any community of fools.	
da:130:2	da	130	Wisdom can be written down and taught as well as it can	5	Accepting a student (formal or informal) the first time they come to you.	
da:130:2	da	130	Wisdom can be written down and taught as well as it can	2	Putting the learning of another before your own.	
da:131:1	da	131	frightening.	9	Accepting and abiding any law of Caine or God.	
da:131:1	da	131	frightening.	8	Failing to destroy the works of Noddist-liars.	
da:131:1	da	131	frightening.	4	Snuffing the spark of a candle that desires to burn brighter.	
da:131:2	da	131	of Lilith’s murdered children, as she forgives them.	10	Rejecting the advances of demons with seed in	
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	10	Failing to ride out a frenzy	While you can glean knowledge from the Beast, you must not allow your baser impulses to control you.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	9	Offering unsolicited knowledge to another	Most are not on your path, but do not presume to take away their choice.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	8	Allowing pleasure or emotion to distract you	Hedonism deters greater ends.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	7	Asking another for knowledge	No one can teach you apotheosis. You must discover its secrets yourself.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	6	Denying yourself sustenance	Hunger is the most basic distraction.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	5	Succumbing to conventional morality when knowledge could be gained	Without transgressing, you will never find what is hidden from sight.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	4	Placing others above your quest for knowledge	Those who wish to chain themselves to this world will hold you back as well.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	3	Failure to experiment due to compassion, discomfort, or personal risk	We may flounder in the dark, and it may be unpleasant, but it is our only way forward.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	2	Loving another	Love puts itself above all things, even Metamorphosis. Do not allow this.
da:132:1	da	132	HIERARCHY OF SINS AGAINST TRANSMOGRIFICATION	1	Neglecting to alter one’s own body	If the forms we have were suited for ascension, we would already have ascended.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	10	Acknowledging any authority over your own	You are beyond submission.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	9	Failing to indulge a new desire	No pleasure should be denied you.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	8	Failing to ride the wave of frenzy	The Beast tires with exercise, strengthens with denial.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	7	Forfeiting long-term pleasures for short-term ones	Do not exchange floods of desire for a draught.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	6	Putting the needs of others ahead of your own pleasure	Your need outweighs everything else.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	5	Swearing an oath	Be bound by none, least of all yourself.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	4	Refusing to act against those who attempt to bind you	The truest chains are self-imposed, but false ones can bind just as well.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	3	Refusing to feed or kill when necessary	No life is worth more than your own.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	2	Encouraging the tenets or virtues of another Road	All other Roads lead to gilded cages and liberated Beasts.
da:134:1	da	134	HIERARCHY OF SINS AGAINST YOURSELF	1	Refusing to act in your own best interests	Only fools sacrifice themselves.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	10	Being shamed by your actions	Shame is disapproval in the eyes of others; your actions can only please yourself.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	9	Failing to indulge your desires	Satiation keeps the Beast at bay.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	8	Failing to ride the wave of frenzy	The red rages are but another pleasure to experience.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	7	Any display of modesty	Modesty is morality imposed from without. Never submit to it.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	6	Putting the needs of others ahead of your own interests	Your desires come before their need.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	5	Swearing an oath	A wild heart must never be chained.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	4	Associating with those who bring you no pleasure	The Beast rages when denied; never give license to its fury.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	3	Refusing to feed or kill when necessary	These are your greatest and purest joys.
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	2	Encouraging virtue or agents of virtue	Why exert effort to aid those who would chain you?
da:135:1	da	135	HIERARCHY OF SINS AGAINST PLEASURE	1	Refusing to act in your own best interests	Your desires are all that truly matters. the road of sin 135
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	10	Acknowledging any laws but that of Hell	Divinity and mundanity have no meaning for the Damned.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	9	Failing to indulge your desires	Pleasure strengthens you, which strengthens your masters.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	8	Failing to ride the wave of frenzy	The Beast is the clarion call of your soul.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	7	Refusing to feed or kill when necessary	Beautiful is the blood that darkens the soil.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	6	Avoiding injury to others for any reason	Blood spilled is your gift to the world, your greatest pleasure.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	5	Any display of mercy or pity	Mercy is for the weak, and Damnation makes you strong.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	4	Failing to act on behalf of Hell	You serve Hell, even when it does not serve you.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	3	Any altruistic behavior	You owe others nothing.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	2	Acting against the minions of Hell	We are all as drones in the hive of the Pit.
da:136:1	da	136	HIERARCHY OF SINS AGAINST DAMNATION	1	Encouraging virtue or agents of virtue	Nothing pure may withstand you, even the purity of Sin.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	10	Acknowledging the laws of God or Man	Never give credence to those who would enslave others.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	9	Failing to indulge a new desire	Passion is the fire of the soul.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	8	Failing to ride the wave of frenzy	The Beast may only be understood after struggle.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	7	Refusing to aid a lost soul in need	The weak cannot understand their nature, and must be taught by the strong.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	6	Refusing a pleasure that injures none	Seeking to pleasure yourself is the fondest pursuit.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	5	Swearing an oath	Forced servitude cannot be helped, and is to be pitied; self-enforced servitude is hideous, and is to be resisted.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	4	Refusing to act against those who choose to bind you	Punish those who attempt to control you.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	3	Refusing to feed or kill when necessary	Never feel shame for doing what must be done.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	2	Pursuing material gain at the expense of higher concerns	Enrich your soul before you fill your coffers.
da:136:2	da	136	HIERARCHY OF SINS AGAINST REBELLION	1	Encouraging false virtue or agents of false virtue	Constrictions of laws enslave the mind and strangle the soul.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	10	Failing to spend time alone in the silence of nature	It is through nature that the gods are revealed to us.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	9	Betraying a secret	The Druids teach us that we must be blind where secrets are concerned.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	8	Failing to care for the sick and the weak	One cannot be strong without concern for others.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	7	Letting pride come before justice	One must be strong toward the strong and weak toward the strengthless.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	6	Failing to honor the spirits of nature	The spirits aid and guide us.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	5	Failing to honor the gods	The gods created the world that sustains us.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	4	Breaking a promise	A promise is a sacred bond.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	3	Acting to upset the balance of nature	For the righteous must seek balance in all things.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	2	Failure to conduct yourself with honor	The gods honor those who live with honor.
da:137:1	da	137	HIERARCHY OF SINS AGAINST THE EIGHTFOLD WHEEL	1	Failure to seek self-knowledge	Never permit self-deception to obscure knowledge of the self. the road of sin 137
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	10	Failing to make regular sacrifices	Regular sacrifices give the gods strength.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	9	Lying	Do not dishonor yourself in the eyes of the gods with false words.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	8	Offending the gods or spirits with violence	Do not disrespect the spirits with violence, for they are quick to take offense and their memory is long.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	7	Failing to act honorably	The gods reward honor and punish dishonor.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	6	Stealing from offerings or sacrifices	Give the gods the first fruits of your labor and do not grudge them their portion.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	5	Not honoring priests	Priests are the servants of order and balance favored by the gods.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	4	Killing a sacred animal	Honor that which the gods have decreed sacred.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	3	Defiling sacred places	Defiling a temple is like cursing the gods themselves.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	2	Damaging the image of the gods	One should strive always to honor the gods in thought and deed.
da:138:1	da	138	HIERARCHY OF SINS AGAINST THE WATCHFUL GODS	1	Reviling a god or the gods	The gods are the source of all life and goodness.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	10	Refusing to share knowledge with a worthy recipient	Scholarship is improved with informed review.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	9	Wanton destruction and cruelty	Beasts and idiots will discover nothing but the stake.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	8	Refusing to kill when useful or necessary	Let no mortal squeamishness impede your quest.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	7	Being swayed by emotion	Study emotion as an expression of the soul, but do not let it guide your hand.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	6	Succumbing to frenzy	A raging Beast is a poor observer.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	5	Pursuing power, prestige, or mortal attachments instead of knowledge	These things are means to an end and nothing more.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	4	Allowing compassion or pity to influence you	Affecting compassion may be useful to manipulate your enemies, but don’t let it enter your heart.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	3	Needlessly preventing a death	All flesh is dust.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	2	Showing fear of death	Be not afraid of the truth.
da:140:1	da	140	HIERARCHY OF SINS AGAINST KNOWLEDGE	1	Destroying irreplaceable sources of knowledge	Destroying an artifact destroys an entire world.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	10	Ignoring an insult	You have earned the respect of others.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	9	Insulting another undeservedly	You must show respect to those who have earned it.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	8	Lying to one who has proved themselves honest	Honesty demands honesty.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	7	Abusing your herd	The herd is not just for one.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	6	Showing mercy to one who has not submitted	The weak must accept you as their master.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	5	Losing a battle due to pride	Defeat your enemy now. Assuage your ego later.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	4	Harming family, anda, herd, or allies while in frenzy	A warrior’s essential quality is discipline.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	3	Disobeying the order of your noyan	Obedience is the foundation of honor.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	2	Betraying your family	You will never know a stronger bond than that of blood.
da:141:1	da	141	HIERARCHY OF SINS AGAINST THE YASA	1	Betraying your Bloodbrothers	The family of choice is the strongest.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	10	Acting impulsively in any situation	Discipline is strength.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	9	Allowing actions to be dictated by emotion	Passion is the first stirring of the Beast.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	8	Succumbing to frenzy	Our will must be unshakable.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	7	Failing to diablerize an unworthy vampire	Return the blood of the unworthy to Haqim.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	6	Acting cowardly or dishonorably	Our actions reflect on our father, Haqim.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	5	Allowing the unworthy to go unpunished	We are the judges of the unliving.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	4	Showing weakness before the unworthy	We represent Haqim in all things.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	3	Failing to honor an oath	Our honor is what sets us apart.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	2	Submitting to the will of an unworthy prince or elder	Nothing in this world may sway us from our sacred purpose.
da:432:1	da	432	to the nomadic warrior sect, taking up the mantle of Minimum	1	Becoming oathbound to another Cainite	We serve Haqim and no other.
da:442:1	da	442	The Road of the Abyss	10	Showing fear of the dark	Darkness has much to teach us about the Abyss.
da:442:1	da	442	The Road of the Abyss	9	Failing to observe a manifestation of darkness	Only through observation can one increase knowledge.
da:442:1	da	442	The Road of the Abyss	8	Expressing reverence for creation	Creation is a blight, a taint of the purity of the Abyss.
da:442:1	da	442	The Road of the Abyss	7	Refusing to feed when hungry	Hunger is a manifestation of the void.
da:442:1	da	442	The Road of the Abyss	6	Refusing to kill when it is the most expedient path	Everything returns to the Abyss in time.
da:442:1	da	442	The Road of the Abyss	5	Giving in to frenzy	In order to master the darkness, you must first master yourself.
da:442:1	da	442	The Road of the Abyss	4	Refusing to share knowledge with another Abyss mystic	Full understanding of the Abyss cannot be attained without the insight of others.
da:442:1	da	442	The Road of the Abyss	3	Letting morality hinder study of the Abyss	Morals are a light-born weakness. We are creatures of darkness.
da:442:1	da	442	The Road of the Abyss	2	Needlessly avoiding the darkness	We are creatures of darkness. To reject it is to reject yourself.
da:442:1	da	442	The Road of the Abyss	1	Showing aversion to the Abyss	You cannot master that which you fear.
da:445:1	da	445	SINS AGAINST PARADOX	10	Failing to accept death	Your svadharma is only temporary, you must eventually return to the samsara.
da:445:1	da	445	SINS AGAINST PARADOX	9	Embracing outside the jati	Only Embrace those that will follow the Road of Paradox.
da:445:1	da	445	SINS AGAINST PARADOX	8	Destroying another Asura	Your fellows on this Road have a svadharma, do not stop them.
da:445:1	da	445	SINS AGAINST PARADOX	7	Killing a mortal for sustenance	Death prevents a person from fulfilling their svadharma in this part of the cycle.
da:445:1	da	445	SINS AGAINST PARADOX	6	Failing to kill vampires on another Road	Only by accepting the true path to moksha can a vampire atone. Otherwise, they are useless.
da:445:1	da	445	SINS AGAINST PARADOX	5	Allowing personal affairs to interfere in your svadharma	You must follow your sacred duty at all times.
